reserva_cancelada;tempo_antecedencia;data_chegada;ano_chegada;mes_chegada;diadomes_chegada;nro_noites_fds;nro_noites_dds;adultos;criancas;bebes;alimentacao;país;segmento_mercado;cliente_recorrente;tipo_quarto;tipo_pgto;agencia_turismo;receita_por_noite;pedidos_especiais;status_reserva;data_status_reserva
1;335;2017-07-06;2017;7;6;4;10;2;0;0;HB;PRT;AT Offline;0;D;Sem pgto;243;108;1;Cancelada;2017-02-02
1;140;2017-07-06;2017;7;6;4;8;2;2;0;BB;DNK;AT Online;0;C;Sem pgto;240;188.42;0;Cancelada;2017-03-20
1;171;2017-07-06;2017;7;6;0;3;2;1;0;HB;PRT;AT Online;0;D;Sem pgto;242;156.67;1;Cancelada;2017-04-23
1;86;2017-07-06;2017;7;6;1;3;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;187.5;1;Cancelada;2017-04-27
1;57;2017-07-06;2017;7;6;1;3;2;0;0;BB;PRT;Corporativo;0;E;Sem pgto;531;113;0;Cancelada;2017-05-12
1;210;2017-07-06;2017;7;6;2;3;2;0;0;HB;CN;AT Online;0;D;Sem pgto;240;166;1;Cancelada;2017-05-17
1;210;2017-07-06;2017;7;6;2;3;2;0;0;HB;CN;AT Online;0;D;Sem pgto;240;166;1;Cancelada;2017-05-17
1;168;2017-07-06;2017;7;6;0;3;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;142.67;2;Cancelada;2017-05-18
1;130;2017-07-06;2017;7;6;1;3;1;2;0;HB;NOR;Direta;0;G;Sem pgto;250;247;0;Cancelada;2017-06-28
0;50;2017-07-06;2017;7;6;0;1;3;1;0;BB;PRT;AT Online;0;H;Sem pgto;240;260;1;Confirmada;2017-07-07
0;1;2017-07-06;2017;7;6;0;1;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;8;1;Confirmada;2017-07-07
0;8;2017-07-06;2017;7;6;0;1;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;147.25;1;Confirmada;2017-07-07
0;0;2017-07-06;2017;7;6;0;1;2;0;0;BB;CN;AT Online;0;D;Sem pgto;241;96;1;Confirmada;2017-07-07
0;121;2017-07-06;2017;7;6;0;2;2;0;0;BB;BEL;AT Online;0;D;Sem pgto;240;165;1;Confirmada;2017-07-08
0;131;2017-07-06;2017;7;6;0;3;2;1;0;BB;RUS;AT Online;0;G;Sem pgto;240;216.67;0;Confirmada;2017-07-09
0;270;2017-07-06;2017;7;6;0;3;2;0;0;BB;BRA;AT Online;0;E;Sem pgto;240;139.9;1;Confirmada;2017-07-09
0;270;2017-07-06;2017;7;6;0;3;2;0;0;BB;BRA;AT Online;0;E;Sem pgto;240;125.9;3;Confirmada;2017-07-09
0;10;2017-07-06;2017;7;6;0;3;3;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;212;2;Confirmada;2017-07-09
0;191;2017-07-06;2017;7;6;0;3;2;0;0;BB;NLD;AT Online;0;A;Sem pgto;240;124;1;Confirmada;2017-07-09
0;205;2017-07-06;2017;7;6;0;3;3;0;0;HB;ROU;AT Online;0;A;Sem pgto;241;129.72;2;Confirmada;2017-07-09
0;205;2017-07-06;2017;7;6;0;3;3;0;0;HB;ROU;AT Online;0;A;Sem pgto;241;129.72;2;Confirmada;2017-07-09
0;205;2017-07-06;2017;7;6;0;3;3;0;0;HB;ROU;AT Online;0;A;Sem pgto;241;129.72;2;Confirmada;2017-07-09
0;4;2017-07-06;2017;7;6;0;3;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;240;206;1;Confirmada;2017-07-09
0;177;2017-07-06;2017;7;6;1;3;2;0;0;BB;KWT;AT Online;0;D;Sem pgto;241;100.18;1;Confirmada;2017-07-10
0;310;2017-07-06;2017;7;6;1;3;2;0;0;BB;CN;AT Online;0;A;Sem pgto;240;93.38;2;Confirmada;2017-07-10
0;148;2017-07-06;2017;7;6;1;3;2;2;0;BB;ESP;AT Online;0;C;Sem pgto;240;159;1;Confirmada;2017-07-10
0;272;2017-07-06;2017;7;6;1;3;2;0;0;BB;IRL;AT Offline;0;D;Sem pgto;6;137.9;2;Confirmada;2017-07-10
0;272;2017-07-06;2017;7;6;1;3;2;0;0;BB;IRL;AT Offline;0;E;Sem pgto;6;138.6;2;Confirmada;2017-07-10
0;272;2017-07-06;2017;7;6;1;3;2;0;0;BB;IRL;AT Offline;0;D;Sem pgto;6;135.9;2;Confirmada;2017-07-10
0;272;2017-07-06;2017;7;6;1;3;2;0;0;BB;IRL;AT Offline;0;D;Sem pgto;6;135.9;2;Confirmada;2017-07-10
0;310;2017-07-06;2017;7;6;1;3;2;0;0;BB;CN;AT Online;0;A;Sem pgto;240;93.38;2;Confirmada;2017-07-10
0;154;2017-07-06;2017;7;6;1;3;2;0;0;BB;IRL;AT Online;0;D;Sem pgto;240;137.5;2;Confirmada;2017-07-10
0;131;2017-07-06;2017;7;6;2;4;2;2;0;BB;RUS;AT Online;0;G;Sem pgto;240;223.33;0;Confirmada;2017-07-12
0;316;2017-07-06;2017;7;6;2;5;2;0;0;BB;NOR;AT Online;0;D;Sem pgto;242;131.59;1;Confirmada;2017-07-13
0;176;2017-07-06;2017;7;6;2;5;2;1;0;BB;IRL;AT Online;0;E;Sem pgto;241;130.03;1;Confirmada;2017-07-13
0;176;2017-07-06;2017;7;6;2;5;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;147;93.54;0;Confirmada;2017-07-13
0;3;2017-07-06;2017;7;6;3;8;2;0;0;SC;CHE;Direta;0;F;Sem pgto;NULL;0;2;Confirmada;2017-07-17
0;316;2017-07-06;2017;7;6;4;10;2;0;0;BB;NOR;AT Online;0;D;Sem pgto;240;145.1;3;Confirmada;2017-07-20
0;154;2017-07-06;2017;7;6;4;10;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;243;134.85;1;Confirmada;2017-07-20
1;313;2017-07-07;2017;7;7;2;5;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;242;119.08;2;Cancelada;2016-10-09
1;227;2017-07-07;2017;7;7;2;5;2;0;0;BB;RUS;AT Online;0;A;Sem pgto;240;132.86;0;Cancelada;2016-11-25
1;227;2017-07-07;2017;7;7;2;5;2;0;0;BB;RUS;AT Online;0;A;Sem pgto;240;132.86;0;Cancelada;2016-11-25
1;184;2017-07-07;2017;7;7;2;3;2;0;0;HB;DEU;AT Online;0;A;Sem pgto;240;156;1;Cancelada;2017-01-11
1;150;2017-07-07;2017;7;7;1;2;2;2;0;BB;PRT;AT Online;0;C;Sem pgto;240;159.33;0;Cancelada;2017-02-08
1;113;2017-07-07;2017;7;7;1;2;2;2;0;BB;ESP;AT Online;0;C;Sem pgto;240;190;0;Cancelada;2017-04-02
1;288;2017-07-07;2017;7;7;0;2;2;0;0;BB;CN;AT Online;0;E;Sem pgto;240;133.2;0;Cancelada;2017-04-17
1;58;2017-07-07;2017;7;7;2;2;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;0;Cancelada;2017-05-12
1;58;2017-07-07;2017;7;7;2;2;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;0;Cancelada;2017-05-12
1;58;2017-07-07;2017;7;7;2;5;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;0;Cancelada;2017-05-12
1;58;2017-07-07;2017;7;7;3;7;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;0;Cancelada;2017-05-12
1;179;2017-07-07;2017;7;7;2;3;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;240;170;1;Cancelada;2017-06-08
1;51;2017-07-07;2017;7;7;1;2;3;0;0;BB;PRT;Direta;0;H;Sem pgto;250;241;0;Cancelada;2017-06-19
1;11;2017-07-07;2017;7;7;2;2;2;0;0;BB;DEU;Direta;0;D;Sem pgto;250;173.75;1;Cancelada;2017-06-27
0;1;2017-07-07;2017;7;7;0;1;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;15;123.6;1;Confirmada;2017-07-08
0;0;2017-07-07;2017;7;7;0;1;2;0;0;BB;FRA;AT Online;0;A;Sem pgto;240;105;2;Confirmada;2017-07-08
0;0;2017-07-07;2017;7;7;0;1;2;0;0;BB;AUT;AT Online;0;A;Sem pgto;240;105;2;Confirmada;2017-07-08
0;11;2017-07-07;2017;7;7;0;2;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;92;0;Confirmada;2017-07-09
0;149;2017-07-07;2017;7;7;0;2;1;1;0;HB;PRT;Direta;0;C;Sem pgto;250;178;2;Confirmada;2017-07-09
0;122;2017-07-07;2017;7;7;0;2;3;0;0;BB;CN;AT Online;0;H;Sem pgto;240;264;0;Confirmada;2017-07-09
0;8;2017-07-07;2017;7;7;0;2;2;0;0;HB;ESP;AT Online;0;A;Sem pgto;242;199;1;Confirmada;2017-07-09
0;15;2017-07-07;2017;7;7;0;2;2;0;0;BB;DEU;AT Online;0;A;Sem pgto;240;174;1;Confirmada;2017-07-09
0;253;2017-07-07;2017;7;7;0;2;2;0;0;BB;PRT;Grupos;0;A;Sem pgto;NULL;89.1;0;Confirmada;2017-07-09
0;253;2017-07-07;2017;7;7;0;2;2;0;0;BB;PRT;Grupos;0;E;Sem pgto;NULL;116.64;0;Confirmada;2017-07-09
0;253;2017-07-07;2017;7;7;0;2;2;0;0;BB;PRT;Grupos;0;E;Sem pgto;NULL;116.64;1;Confirmada;2017-07-09
0;1;2017-07-07;2017;7;7;0;2;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;122.5;1;Confirmada;2017-07-09
0;253;2017-07-07;2017;7;7;0;2;2;0;0;BB;PRT;Grupos;0;A;Sem pgto;NULL;89.1;0;Confirmada;2017-07-09
0;52;2017-07-07;2017;7;7;0;2;2;2;0;BB;PRT;AT Online;0;C;Sem pgto;240;210;0;Confirmada;2017-07-09
0;253;2017-07-07;2017;7;7;0;2;2;0;0;BB;PRT;Grupos;0;A;Sem pgto;NULL;89.1;0;Confirmada;2017-07-09
0;174;2017-07-07;2017;7;7;1;2;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;314;92.4;0;Confirmada;2017-07-10
0;9;2017-07-07;2017;7;7;1;2;2;0;0;BB;FRA;AT Online;0;A;Sem pgto;240;160;2;Confirmada;2017-07-10
0;11;2017-07-07;2017;7;7;1;2;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;224.33;0;Confirmada;2017-07-10
0;11;2017-07-07;2017;7;7;1;2;2;2;0;HB;ESP;AT Online;0;G;Sem pgto;240;315.33;0;Confirmada;2017-07-10
0;61;2017-07-07;2017;7;7;1;2;2;0;0;HB;FIN;AT Online;0;D;Sem pgto;240;220.33;1;Confirmada;2017-07-10
0;159;2017-07-07;2017;7;7;1;2;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;314;99.6;0;Confirmada;2017-07-10
0;6;2017-07-07;2017;7;7;2;2;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;240;206;1;Confirmada;2017-07-11
0;166;2017-07-07;2017;7;7;2;5;2;0;0;HB;DEU;AT Online;0;E;Sem pgto;314;151.19;0;Confirmada;2017-07-14
0;97;2017-07-07;2017;7;7;2;5;2;0;0;BB;NLD;AT Online;0;D;Sem pgto;240;178.29;1;Confirmada;2017-07-14
0;256;2017-07-07;2017;7;7;2;5;2;0;0;BB;NLD;AT Online;0;E;Sem pgto;240;156.51;2;Confirmada;2017-07-14
0;311;2017-07-07;2017;7;7;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;104.85;1;Confirmada;2017-07-14
0;311;2017-07-07;2017;7;7;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;104.85;1;Confirmada;2017-07-14
0;235;2017-07-07;2017;7;7;4;10;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;123.5;0;Confirmada;2017-07-21
1;209;2017-07-08;2017;7;8;2;5;2;1;0;BB;ROU;Direta;0;A;Sem pgto;250;127.24;0;Cancelada;2016-12-12
1;264;2017-07-08;2017;7;8;2;5;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;144;2;Cancelada;2016-12-19
1;162;2017-07-08;2017;7;8;3;6;3;0;0;FB;PRT;AT Offline;0;A;Sem pgto;175;204;0;Cancelada;2017-01-31
1;162;2017-07-08;2017;7;8;3;6;3;0;0;FB;PRT;AT Offline;0;A;Sem pgto;175;204;0;Cancelada;2017-01-31
1;186;2017-07-08;2017;7;8;2;4;2;2;0;HB;PRT;AT Online;0;G;Sem pgto;240;274.67;0;Cancelada;2017-02-22
1;135;2017-07-08;2017;7;8;2;3;2;0;0;BB;RUS;AT Online;0;D;Sem pgto;240;160;1;Cancelada;2017-02-23
1;152;2017-07-08;2017;7;8;2;5;2;2;0;BB;RUS;AT Online;0;C;Sem pgto;240;165.71;2;Cancelada;2017-02-27
1;109;2017-07-08;2017;7;8;2;6;2;2;0;BB;PRT;AT Online;0;C;Sem pgto;240;197.5;1;Cancelada;2017-03-23
1;192;2017-07-08;2017;7;8;4;6;2;0;0;HB;PRT;AT Offline;0;E;Sem pgto;143;129.7;0;Cancelada;2017-04-17
1;135;2017-07-08;2017;7;8;2;3;2;0;0;BB;RUS;Direta;0;D;Sem pgto;250;155;0;Cancelada;2017-05-10
1;59;2017-07-08;2017;7;8;2;5;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;0;Cancelada;2017-05-12
1;150;2017-07-08;2017;7;8;2;5;2;0;0;HB;PRT;Direta;0;A;Sem pgto;250;152.71;0;Cancelada;2017-05-16
1;154;2017-07-08;2017;7;8;4;7;2;0;0;BB;GBR;AT Online;0;E;Sem pgto;240;176.18;1;Cancelada;2017-06-04
1;19;2017-07-08;2017;7;8;0;1;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;180;2;Cancelada;2017-06-21
1;3;2017-07-08;2017;7;8;2;2;3;1;0;BB;PRT;Direta;0;H;Sem pgto;250;265;1;Cancelada;2017-07-05
1;9;2017-07-08;2017;7;8;1;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;160;1;Cancelada;2017-07-08
0;11;2017-07-08;2017;7;8;0;1;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;194;1;Confirmada;2017-07-09
0;6;2017-07-08;2017;7;8;0;1;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;200;2;Confirmada;2017-07-09
0;3;2017-07-08;2017;7;8;0;1;3;0;0;HB;ESP;AT Online;0;G;Sem pgto;240;322;0;Confirmada;2017-07-09
0;19;2017-07-08;2017;7;8;0;1;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;175;142;0;Confirmada;2017-07-09
0;4;2017-07-08;2017;7;8;0;1;2;0;0;BB;ESP;Direta;0;D;Sem pgto;250;170;2;Confirmada;2017-07-09
0;25;2017-07-08;2017;7;8;0;1;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;240;160;1;Confirmada;2017-07-09
0;0;2017-07-08;2017;7;8;0;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;105;0;Confirmada;2017-07-09
0;3;2017-07-08;2017;7;8;1;1;2;0;0;BB;AGO;AT Online;0;E;Sem pgto;240;214;1;Confirmada;2017-07-10
0;24;2017-07-08;2017;7;8;1;1;2;0;0;BB;COL;AT Online;0;A;Sem pgto;240;160;1;Confirmada;2017-07-10
0;24;2017-07-08;2017;7;8;1;1;2;0;0;BB;COL;AT Online;0;A;Sem pgto;240;160;1;Confirmada;2017-07-10
0;13;2017-07-08;2017;7;8;2;1;2;2;0;BB;LUX;AT Online;0;C;Sem pgto;240;214;2;Confirmada;2017-07-11
0;307;2017-07-08;2017;7;8;2;1;1;2;0;BB;DNK;AT Online;0;F;Sem pgto;242;168.6;2;Confirmada;2017-07-11
0;307;2017-07-08;2017;7;8;2;1;1;2;0;BB;DNK;AT Online;0;F;Sem pgto;242;197.61;2;Confirmada;2017-07-11
0;5;2017-07-08;2017;7;8;2;1;2;2;0;BB;NGA;AT Online;0;G;Sem pgto;240;260;0;Confirmada;2017-07-11
0;14;2017-07-08;2017;7;8;2;2;2;0;0;HB;ESP;AT Online;0;D;Sem pgto;240;226;1;Confirmada;2017-07-12
0;3;2017-07-08;2017;7;8;2;2;3;1;0;BB;ESP;Direta;0;H;Sem pgto;250;279;1;Confirmada;2017-07-12
0;10;2017-07-08;2017;7;8;2;2;2;0;0;BB;USA;Direta;0;D;Sem pgto;250;177;0;Confirmada;2017-07-12
0;148;2017-07-08;2017;7;8;2;4;2;0;0;BB;PRT;AT Online;1;D;Sem pgto;240;154;1;Confirmada;2017-07-14
0;158;2017-07-08;2017;7;8;2;4;2;2;0;BB;ESP;Direta;0;C;Sem pgto;250;144;0;Confirmada;2017-07-14
0;137;2017-07-08;2017;7;8;2;5;2;0;0;HB;PRT;Direta;0;D;Sem pgto;250;189;1;Confirmada;2017-07-15
0;217;2017-07-08;2017;7;8;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;143;104.85;0;Confirmada;2017-07-15
0;161;2017-07-08;2017;7;8;2;5;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;143;132.85;0;Confirmada;2017-07-15
0;165;2017-07-08;2017;7;8;2;5;2;0;0;HB;GBR;AT Offline;0;A;Sem pgto;143;132.85;0;Confirmada;2017-07-15
0;37;2017-07-08;2017;7;8;2;5;3;0;0;HB;ESP;AT Offline;0;A;Sem pgto;134;252;1;Confirmada;2017-07-15
0;183;2017-07-08;2017;7;8;2;5;2;0;0;HB;GBR;AT Online;0;A;Sem pgto;314;125.17;0;Confirmada;2017-07-15
0;153;2017-07-08;2017;7;8;2;5;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;314;127.4;1;Confirmada;2017-07-15
0;9;2017-07-08;2017;7;8;2;5;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;242;192;2;Confirmada;2017-07-15
0;149;2017-07-08;2017;7;8;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;143;104.85;1;Confirmada;2017-07-15
0;149;2017-07-08;2017;7;8;2;5;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;143;106.85;1;Confirmada;2017-07-15
0;170;2017-07-08;2017;7;8;2;5;2;0;1;FB;PRT;AT Offline;0;A;Sem pgto;6;155.7;2;Confirmada;2017-07-15
0;165;2017-07-08;2017;7;8;2;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;95;126.9;0;Confirmada;2017-07-15
0;128;2017-07-08;2017;7;8;2;5;2;2;0;HB;PRT;AT Online;0;C;Sem pgto;240;238;2;Confirmada;2017-07-15
0;271;2017-07-08;2017;7;8;2;5;3;1;0;BB;SWE;AT Online;0;H;Sem pgto;240;235;1;Confirmada;2017-07-15
0;159;2017-07-08;2017;7;8;2;5;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;314;90.51;1;Confirmada;2017-07-15
0;150;2017-07-08;2017;7;8;2;6;2;1;0;Undefined;PRT;Direta;0;A;Sem pgto;250;223;2;Confirmada;2017-07-16
1;315;2017-07-09;2017;7;9;3;5;3;1;0;BB;BEL;AT Online;0;H;Sem pgto;240;242.75;0;Cancelada;2016-08-29
1;258;2017-07-09;2017;7;9;2;0;3;1;0;BB;BEL;AT Online;0;H;Sem pgto;240;239;1;Cancelada;2016-10-30
1;256;2017-07-09;2017;7;9;2;0;3;0;0;BB;PRT;AT Online;0;D;Sem pgto;242;172.8;1;Cancelada;2016-11-19
1;349;2017-07-09;2017;7;9;2;4;2;2;0;BB;PRT;Direta;0;C;Sem pgto;250;178.75;0;Cancelada;2016-12-28
1;216;2017-07-09;2017;7;9;2;5;2;0;0;BB;IRL;AT Online;0;D;Sem pgto;240;164.29;0;Cancelada;2017-01-04
1;190;2017-07-09;2017;7;9;4;8;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;146.98;1;Cancelada;2017-01-11
1;151;2017-07-09;2017;7;9;2;3;2;2;0;BB;ESP;AT Online;0;C;Sem pgto;240;160;2;Cancelada;2017-03-08
1;61;2017-07-09;2017;7;9;2;0;1;0;0;BB;PRT;AT Online;0;G;Sem pgto;242;270;1;Cancelada;2017-05-12
1;60;2017-07-09;2017;7;9;2;5;2;0;0;BB;PRT;Corporativo;0;D;Sem pgto;531;92;2;Cancelada;2017-05-12
1;60;2017-07-09;2017;7;9;2;5;2;0;0;HB;PRT;Corporativo;0;D;Sem pgto;531;120;0;Cancelada;2017-06-09
1;154;2017-07-09;2017;7;9;2;0;2;0;0;BB;GBR;AT Online;0;D;Sem pgto;240;140;0;Cancelada;2017-06-22
1;157;2017-07-09;2017;7;9;2;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;126.67;1;Cancelada;2017-06-27
1;8;2017-07-09;2017;7;9;1;0;2;2;0;BB;PRT;Direta;0;C;Sem pgto;NULL;210;0;Cancelada;2017-07-03
1;33;2017-07-09;2017;7;9;2;1;2;2;0;HB;SWE;Direta;0;G;Sem pgto;250;303;0;Cancelada;2017-07-03
0;1;2017-07-09;2017;7;9;1;0;2;0;0;BB;ESP;Direta;0;A;Sem pgto;NULL;100;1;Confirmada;2017-07-10
0;2;2017-07-09;2017;7;9;1;0;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;105;1;Confirmada;2017-07-10
0;0;2017-07-09;2017;7;9;1;0;1;0;0;BB;USA;Direta;0;G;Sem pgto;NULL;160;0;Confirmada;2017-07-10
0;2;2017-07-09;2017;7;9;1;0;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;105;1;Confirmada;2017-07-10
0;61;2017-07-09;2017;7;9;1;0;2;0;0;BB;CN;AT Online;0;E;Sem pgto;240;210;1;Confirmada;2017-07-10
0;1;2017-07-09;2017;7;9;1;0;2;0;0;BB;CN;AT Online;0;A;Sem pgto;241;84.01;1;Confirmada;2017-07-10
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;1;0;0;BB;PRT;AT Online;0;E;Sem pgto;242;178;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;A;Sem pgto;242;140;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;CN;AT Online;0;E;Sem pgto;242;178;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;A;Sem pgto;242;140;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;1;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;A;Sem pgto;242;140;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;106;2017-07-09;2017;7;9;2;0;2;2;0;BB;ZAF;AT Online;0;C;Sem pgto;240;211;1;Confirmada;2017-07-11
0;46;2017-07-09;2017;7;9;2;0;2;0;0;BB;GBR;Direta;0;A;Sem pgto;250;165;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;2;0;0;BB;TWN;AT Online;0;E;Sem pgto;242;178;1;Confirmada;2017-07-11
0;130;2017-07-09;2017;7;9;2;0;1;0;0;BB;TWN;AT Online;0;D;Sem pgto;242;160;1;Confirmada;2017-07-11
0;0;2017-07-09;2017;7;9;2;1;2;0;0;BB;GBR;AT Online;1;E;Sem pgto;240;145;1;Confirmada;2017-07-12
0;153;2017-07-09;2017;7;9;2;1;2;0;0;BB;USA;AT Online;0;A;Sem pgto;242;120;1;Confirmada;2017-07-12
0;1;2017-07-09;2017;7;9;2;1;2;0;0;BB;AUT;AT Online;0;D;Sem pgto;240;139;1;Confirmada;2017-07-12
0;18;2017-07-09;2017;7;9;2;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;160;2;Confirmada;2017-07-12
0;144;2017-07-09;2017;7;9;2;1;2;2;0;BB;RUS;AT Online;0;C;Sem pgto;240;196;1;Confirmada;2017-07-12
0;153;2017-07-09;2017;7;9;2;2;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;40;106.85;0;Confirmada;2017-07-13
0;149;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;116.5;0;Confirmada;2017-07-13
0;193;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;104.85;0;Confirmada;2017-07-13
0;163;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;106.35;0;Confirmada;2017-07-13
0;153;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;116.5;0;Confirmada;2017-07-13
0;205;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;106.35;0;Confirmada;2017-07-13
0;212;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;118;1;Confirmada;2017-07-13
0;152;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;118;0;Confirmada;2017-07-13
0;212;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;123.5;1;Confirmada;2017-07-13
0;151;2017-07-09;2017;7;9;2;2;2;0;0;BB;CN;AT Offline;0;A;Sem pgto;410;118;1;Confirmada;2017-07-13
0;148;2017-07-09;2017;7;9;2;3;2;0;0;BB;BEL;AT Online;0;A;Sem pgto;241;92.4;1;Confirmada;2017-07-14
0;148;2017-07-09;2017;7;9;2;3;2;0;0;BB;BEL;AT Online;0;A;Sem pgto;241;92.4;1;Confirmada;2017-07-14
0;74;2017-07-09;2017;7;9;2;4;2;0;0;BB;PRT;Direta;0;F;Sem pgto;NULL;225;2;Confirmada;2017-07-15
0;229;2017-07-09;2017;7;9;2;4;2;2;0;BB;BEL;AT Online;0;G;Sem pgto;240;247.33;0;Confirmada;2017-07-15
0;164;2017-07-09;2017;7;9;2;4;2;0;0;BB;USA;AT Online;0;E;Sem pgto;240;185;1;Confirmada;2017-07-15
0;130;2017-07-09;2017;7;9;2;5;2;0;0;HB;GBR;AT Offline;0;D;Sem pgto;243;151.5;0;Confirmada;2017-07-16
0;135;2017-07-09;2017;7;9;2;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;121.5;0;Confirmada;2017-07-16
0;155;2017-07-09;2017;7;9;2;5;2;0;0;BB;IRL;Direta;0;F;Sem pgto;250;178.43;0;Confirmada;2017-07-16
0;195;2017-07-09;2017;7;9;2;5;2;2;0;BB;IRL;AT Online;0;G;Sem pgto;240;234.29;0;Confirmada;2017-07-16
0;93;2017-07-09;2017;7;9;2;5;2;0;0;BB;ROU;AT Offline;0;A;Sem pgto;11;123;0;Confirmada;2017-07-16
0;349;2017-07-09;2017;7;9;2;5;2;2;0;BB;NOR;AT Online;0;G;Sem pgto;240;206.86;1;Confirmada;2017-07-16
